Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"selectOptionByLabel(findTestObject(""WIZARD/3Infraestructura/7Motivos/Motivos/span_Motivos(1)/select_Tipo Ocio""), ""Labores Administrativas"", false)",Chrome 123.0.0.0,,,2024-04-02 15:44:52,2024-04-02 15:44:53,"1,025s",PASSED
"click(findTestObject(""WIZARD/3Infraestructura/7Motivos/Motivos/span_Motivos(1)/img_Nuevo""))",Chrome 123.0.0.0,,,2024-04-02 15:44:53,2024-04-02 15:44:54,"0,431s",PASSED
delay(3),Chrome 123.0.0.0,,,2024-04-02 15:44:54,2024-04-02 15:44:57,"3,008s",PASSED
"setText(findTestObject(""WIZARD/3Infraestructura/7Motivos/Motivos/span_Motivos(1)/input_Nombre""), ""Actividad Interna"")",Chrome 123.0.0.0,Motivo 9,,2024-04-02 15:44:57,2024-04-02 15:44:58,"0,857s",PASSED
"setText(findTestObject(""WIZARD/3Infraestructura/7Motivos/Motivos/span_Motivos(1)/textarea_Descripcion""), ""Actividad Interna"")",Chrome 123.0.0.0,,,2024-04-02 15:44:58,2024-04-02 15:44:58,"0,843s",PASSED
"selectOptionByLabel(findTestObject(""WIZARD/3Infraestructura/7Motivos/Motivos/span_Motivos(1)/select_Tipo motivo""), ""Cierre"", false)",Chrome 123.0.0.0,,,2024-04-02 15:44:58,2024-04-02 15:44:59,"0,708s",PASSED
"selectOptionByLabel(findTestObject(""WIZARD/3Infraestructura/7Motivos/Motivos/span_Motivos(1)/select_Tipo Ocio""), ""Labores Administrativas"", false)",Chrome 123.0.0.0,,,2024-04-02 15:44:59,2024-04-02 15:45:00,"0,990s",PASSED
"click(findTestObject(""WIZARD/3Infraestructura/7Motivos/Motivos/span_Motivos(1)/img_Nuevo""))",Chrome 123.0.0.0,,,2024-04-02 15:45:00,2024-04-02 15:45:01,"0,471s",PASSED
delay(3),Chrome 123.0.0.0,,,2024-04-02 15:45:01,2024-04-02 15:45:04,"3,017s",PASSED
"setText(findTestObject(""WIZARD/3Infraestructura/7Motivos/Motivos/span_Motivos(1)/input_Nombre""), ""Falta Fotocopia"")",Chrome 123.0.0.0,Motivo 10,,2024-04-02 15:45:04,2024-04-02 15:45:04,"0,847s",PASSED
"setText(findTestObject(""WIZARD/3Infraestructura/7Motivos/Motivos/span_Motivos(1)/textarea_Descripcion""), ""Falta Fotocopia"")",Chrome 123.0.0.0,,,2024-04-02 15:45:04,2024-04-02 15:45:05,"0,816s",PASSED
"selectOptionByLabel(findTestObject(""WIZARD/3Infraestructura/7Motivos/Motivos/span_Motivos(1)/select_Tipo motivo""), ""Suspensión"", false)",Chrome 123.0.0.0,,,2024-04-02 15:45:05,2024-04-02 15:45:06,"0,731s",PASSED
"click(findTestObject(""WIZARD/3Infraestructura/7Motivos/Motivos/span_Motivos(1)/img_Nuevo""))",Chrome 123.0.0.0,,,2024-04-02 15:45:06,2024-04-02 15:45:07,"0,688s",PASSED
delay(3),Chrome 123.0.0.0,,,2024-04-02 15:45:07,2024-04-02 15:45:10,"3,002s",PASSED
"setText(findTestObject(""WIZARD/3Infraestructura/7Motivos/Motivos/span_Motivos(1)/input_Nombre""), ""Falta Autorización"")",Chrome 123.0.0.0,Motivo 11,,2024-04-02 15:45:10,2024-04-02 15:45:11,"0,844s",PASSED
"setText(findTestObject(""WIZARD/3Infraestructura/7Motivos/Motivos/span_Motivos(1)/textarea_Descripcion""), ""Falta Autorización"")",Chrome 123.0.0.0,,,2024-04-02 15:45:11,2024-04-02 15:45:11,"0,817s",PASSED
"selectOptionByLabel(findTestObject(""WIZARD/3Infraestructura/7Motivos/Motivos/span_Motivos(1)/select_Tipo motivo""), ""Suspensión"", false)",Chrome 123.0.0.0,,,2024-04-02 15:45:11,2024-04-02 15:45:12,"0,717s",PASSED
"click(findTestObject(""WIZARD/3Infraestructura/7Motivos/Motivos/span_Motivos(1)/img_Nuevo""))",Chrome 123.0.0.0,,,2024-04-02 15:45:12,2024-04-02 15:45:13,"0,723s",PASSED
delay(3),Chrome 123.0.0.0,,,2024-04-02 15:45:13,2024-04-02 15:45:16,"3,013s",PASSED
